cof_id,topology_name,topology_id,topology_pt_path,node1_connectivity,node1_linker_id,node2_connectivity,node2_linker_id,parent_2c_id,edge_fn_id,edge_linker_type,coverage_pct,coverage_fraction,bridge_type,base_id,functionalization_type,LCD,PLD,N_base_FLP,C_FLP,N_base_FLP_sim,C_FLP_sim,edge_slots,node_slots,total_slots,n_fn_edges_expected,n_unfn_edges_expected
COF_003718,npo,33,embed/33.pt,4,8,4,8,4,-1,unfn,0,0.0,none,-1,none,43.26732,42.27826,21,4.702759,12,3.315415,12,6,18,0.0,12.0
COF_003719,npo,33,embed/33.pt,4,7,4,7,9,929,fn,50,0.5,ch2,4,base,9.1343,6.13583,0,0.0,0,0.0,12,6,18,6.0,6.0
COF_003721,npo,33,embed/33.pt,4,8,4,8,5,-1,unfn,0,0.0,none,-1,none,29.8764,26.88451,5,0.423207,3,0.33133,12,6,18,0.0,12.0
COF_003722,npo,33,embed/33.pt,4,8,4,8,8,379,fn,50,0.5,dir,26,base,31.47354,28.03556,20,5.389118,14,4.605446,12,6,18,6.0,6.0
COF_003726,npo,33,embed/33.pt,4,6,4,6,9,934,fn,100,1.0,ch2,10,base,29.89209,27.95513,36,13.261911,13,6.464983,12,6,18,12.0,0.0
COF_003727,npo,33,embed/33.pt,4,8,4,8,11,1539,fn,25,0.25,ph,18,base,28.72172,23.99757,33,15.165524,15,9.077649,12,6,18,3.0,9.0
COF_003728,npo,33,embed/33.pt,4,7,4,7,5,239,fn,50,0.5,dir,10,base,13.48424,10.21509,52,4.364289,14,2.205496,12,6,18,6.0,6.0
COF_003729,npo,33,embed/33.pt,4,8,4,8,0,10,fn,75,0.75,dir,11,base,31.13243,27.94177,11,4.723402,5,2.844443,12,6,18,9.0,3.0
COF_003730,npo,33,embed/33.pt,4,6,4,6,4,1291,fn,50,0.5,ph,5,base,38.4896,33.2761,27,7.254889,12,4.493631,12,6,18,6.0,6.0
COF_003739,npo,33,embed/33.pt,4,4,4,4,1,632,fn,100,1.0,ch2,10,base,46.7315,44.04492,9,2.712933,9,2.712933,12,6,18,12.0,0.0
COF_003740,npo,33,embed/33.pt,4,7,4,7,10,413,fn,75,0.75,dir,15,base,8.022,7.01261,0,0.0,0,0.0,12,6,18,9.0,3.0
COF_003741,npo,33,embed/33.pt,4,6,4,6,2,94,fn,75,0.75,dir,13,base,44.32379,41.00883,10,3.236804,8,3.037683,12,6,18,9.0,3.0
COF_003742,npo,33,embed/33.pt,4,6,4,6,3,122,fn,75,0.75,dir,0,base,44.01911,41.64113,4,0.444232,3,0.334767,12,6,18,9.0,3.0
COF_003743,npo,33,embed/33.pt,4,8,4,8,11,430,fn,75,0.75,dir,6,base,26.63827,24.79513,38,15.265899,15,8.265829,12,6,18,9.0,3.0
COF_003744,npo,33,embed/33.pt,4,6,4,6,10,-1,unfn,0,0.0,none,-1,none,34.12581,32.75546,17,8.602259,8,4.728097,12,6,18,0.0,12.0
COF_003747,npo,33,embed/33.pt,4,4,4,4,8,911,fn,25,0.25,ch2,8,base,34.3403,31.9435,34,7.194221,16,4.569515,12,6,18,3.0,9.0
COF_003748,npo,33,embed/33.pt,4,6,4,6,0,-1,unfn,0,0.0,none,-1,none,31.52949,31.0797,0,0.0,0,0.0,12,6,18,0.0,12.0
COF_003749,npo,33,embed/33.pt,4,6,4,6,9,934,fn,25,0.25,ch2,10,base,32.94449,32.2436,20,2.538626,14,1.908837,12,6,18,3.0,9.0
COF_003751,npo,33,embed/33.pt,4,7,4,7,2,70,fn,50,0.5,dir,4,base,23.14461,19.20244,25,10.150799,15,7.478211,12,6,18,6.0,6.0
COF_003755,npo,33,embed/33.pt,4,4,4,4,6,826,fn,75,0.75,ch2,4,base,31.32169,27.99291,10,2.171946,9,2.143403,12,6,18,9.0,3.0
COF_003756,npo,33,embed/33.pt,4,7,4,7,0,1118,fn,100,1.0,ph,10,base,8.93203,7.04511,0,0.0,0,0.0,12,6,18,12.0,0.0
COF_003757,npo,33,embed/33.pt,4,8,4,8,4,1292,fn,75,0.75,ph,6,base,36.43105,32.52821,20,6.535482,11,4.382221,12,6,18,9.0,3.0
COF_003758,npo,33,embed/33.pt,4,7,4,7,11,1507,fn,25,0.25,ph,0,base,9.70571,7.87186,0,0.0,0,0.0,12,6,18,3.0,9.0
COF_003759,npo,33,embed/33.pt,4,8,4,8,0,-1,unfn,0,0.0,none,-1,none,34.16175,32.00446,0,0.0,0,0.0,12,6,18,0.0,12.0
COF_003760,npo,33,embed/33.pt,4,4,4,4,3,-1,unfn,0,0.0,none,-1,none,48.21222,46.28631,4,0.525234,3,0.450604,12,6,18,0.0,12.0
COF_003762,npo,33,embed/33.pt,4,6,4,6,0,2,fn,100,1.0,dir,2,base,28.90997,26.40935,5,2.111569,5,2.111569,12,6,18,12.0,0.0
COF_003763,npo,33,embed/33.pt,4,7,4,7,2,-1,unfn,0,0.0,none,-1,none,26.95343,25.48806,15,2.804636,9,2.227846,12,6,18,0.0,12.0
COF_003766,npo,33,embed/33.pt,4,8,4,8,3,169,fn,25,0.25,dir,21,base,42.12811,39.48691,9,1.939252,7,1.777526,12,6,18,3.0,9.0
COF_003769,npo,33,embed/33.pt,4,7,4,7,0,600,fn,100,1.0,ch2,4,base,9.80621,5.01323,0,0.0,0,0.0,12,6,18,12.0,0.0
COF_003770,npo,33,embed/33.pt,4,6,4,6,9,-1,unfn,0,0.0,none,-1,none,35.89439,35.57782,13,2.070399,13,2.070399,12,6,18,0.0,12.0
COF_003771,qdl,34,embed/34.pt,4,3,4,3,2,94,fn,50,0.5,dir,13,base,14.52992,12.1095,58,9.777217,31,5.9029,12,6,18,6.0,6.0
COF_003772,qdl,34,embed/34.pt,4,1,4,1,0,1125,fn,75,0.75,ph,25,base,16.68678,14.69389,54,23.921075,27,14.87142,12,6,18,9.0,3.0
COF_003778,qdl,34,embed/34.pt,4,3,4,3,9,932,fn,75,0.75,ch2,8,base,9.99271,7.38719,0,0.0,0,0.0,12,6,18,9.0,3.0
COF_003793,qdl,34,embed/34.pt,4,1,4,1,1,1159,fn,100,1.0,ph,18,base,21.0779,18.82916,73,28.809695,52,21.188076,12,6,18,12.0,0.0
COF_003799,qdl,34,embed/34.pt,4,3,4,3,6,843,fn,25,0.25,ch2,15,base,9.33649,6.5169,0,0.0,0,0.0,12,6,18,3.0,9.0
COF_003806,qdl,34,embed/34.pt,4,1,4,1,0,-1,unfn,0,0.0,none,-1,none,19.22805,16.75303,56,27.961434,27,14.059698,12,6,18,0.0,12.0
COF_003818,qdl,34,embed/34.pt,4,0,4,0,3,709,fn,100,1.0,ch2,0,base,32.94049,28.68916,22,5.353409,20,5.270037,12,6,18,12.0,0.0
COF_003821,qdl,34,embed/34.pt,4,1,4,1,1,40,fn,100,1.0,dir,11,base,22.33159,19.15347,81,29.14891,51,20.794259,12,6,18,12.0,0.0
COF_003824,qdl,34,embed/34.pt,4,3,4,3,7,314,fn,25,0.25,dir,5,base,8.06075,5.40287,0,0.0,0,0.0,12,6,18,3.0,9.0
COF_003825,qdl,34,embed/34.pt,4,3,4,3,10,-1,unfn,0,0.0,none,-1,none,9.73905,7.19185,0,0.0,0,0.0,12,6,18,0.0,12.0
COF_003826,qdl,34,embed/34.pt,4,1,4,1,3,134,fn,100,1.0,dir,5,base,20.7627,16.41598,79,25.768761,49,19.174132,12,6,18,12.0,0.0
COF_003827,qdl,34,embed/34.pt,4,3,4,3,5,804,fn,75,0.75,ch2,10,base,9.1694,6.56966,0,0.0,0,0.0,12,6,18,9.0,3.0
COF_003828,qdl,34,embed/34.pt,4,1,4,1,13,556,fn,75,0.75,dir,10,base,16.2116,12.82469,84,32.571861,28,12.950146,12,6,18,9.0,3.0
COF_003837,qdl,34,embed/34.pt,4,0,4,0,6,1392,fn,50,0.5,ph,27,base,28.43147,23.21993,14,4.474715,11,3.67713,12,6,18,6.0,6.0
COF_003839,qdl,34,embed/34.pt,4,0,4,0,5,253,fn,75,0.75,dir,21,base,27.35327,24.35636,19,3.762785,19,3.762785,12,6,18,9.0,3.0
COF_003840,qdl,34,embed/34.pt,4,0,4,0,3,127,fn,25,0.25,dir,2,base,33.94549,29.11842,4,0.248463,4,0.248463,12,6,18,3.0,9.0
COF_003842,qdl,34,embed/34.pt,4,1,4,1,2,-1,unfn,0,0.0,none,-1,none,24.59804,21.63935,38,12.129734,28,9.267412,12,6,18,0.0,12.0
COF_003843,qdl,34,embed/34.pt,4,3,4,3,9,388,fn,75,0.75,dir,9,base,9.16499,7.03356,0,0.0,0,0.0,12,6,18,9.0,3.0
COF_003845,qdl,34,embed/34.pt,4,0,4,0,2,1184,fn,75,0.75,ph,10,base,34.09854,28.25248,14,2.660993,10,2.33448,12,6,18,9.0,3.0
COF_003848,qdl,34,embed/34.pt,4,3,4,3,10,407,fn,75,0.75,dir,8,base,9.19997,6.2977,0,0.0,0,0.0,12,6,18,9.0,3.0
COF_003849,qdl,34,embed/34.pt,4,0,4,0,0,1117,fn,50,0.5,ph,9,base,29.02252,25.70816,3,0.595204,3,0.595204,12,6,18,6.0,6.0
COF_003851,qdl,34,embed/34.pt,4,3,4,3,12,1589,fn,25,0.25,ph,27,base,13.73583,11.34998,13,0.439446,6,0.268361,12,6,18,3.0,9.0
COF_003858,qdl,34,embed/34.pt,4,0,4,0,13,-1,unfn,0,0.0,none,-1,none,25.20274,22.80432,4,1.52435,4,1.52435,12,6,18,0.0,12.0
COF_003859,qdl,34,embed/34.pt,4,1,4,1,1,622,fn,75,0.75,ch2,5,base,20.9672,17.92722,42,20.437006,30,15.861256,12,6,18,9.0,3.0
COF_003867,qdl,34,embed/34.pt,4,3,4,3,9,931,fn,25,0.25,ch2,7,base,9.96241,7.40654,0,0.0,0,0.0,12,6,18,3.0,9.0
COF_003869,qdl,34,embed/34.pt,4,3,4,3,12,483,fn,50,0.5,dir,15,base,13.26185,10.47271,18,3.510684,13,3.47906,12,6,18,6.0,6.0
COF_003870,qdl,34,embed/34.pt,4,1,4,1,3,1259,fn,75,0.75,ph,0,base,23.21305,19.6567,36,14.750246,21,10.122741,12,6,18,9.0,3.0
COF_003871,qdl,34,embed/34.pt,4,3,4,3,0,13,fn,25,0.25,dir,15,base,10.21494,7.7392,0,0.0,0,0.0,12,6,18,3.0,9.0
COF_003877,qdl,34,embed/34.pt,4,0,4,0,2,99,fn,25,0.25,dir,15,base,34.29347,29.96492,15,2.676199,14,2.590857,12,6,18,3.0,9.0
COF_003879,unh,35,embed/35.pt,4,3,4,3,10,1492,fn,50,0.5,ph,4,base,24.16002,22.37821,40,13.276459,11,4.170169,12,6,18,6.0,6.0
COF_003881,unh,35,embed/35.pt,4,5,4,5,3,152,fn,75,0.75,dir,11,base,37.87687,36.85232,37,8.688311,13,4.444564,12,6,18,9.0,3.0
COF_003882,unh,35,embed/35.pt,4,4,4,4,0,4,fn,50,0.5,dir,5,base,30.51497,28.76085,4,0.664765,4,0.664765,12,6,18,6.0,6.0
COF_003884,unh,35,embed/35.pt,4,2,4,2,4,-1,unfn,0,0.0,none,-1,none,44.93449,43.74861,45,14.256947,16,8.818971,12,6,18,0.0,12.0
COF_003886,unh,35,embed/35.pt,4,5,4,5,6,-1,unfn,0,0.0,none,-1,none,27.63083,26.71019,10,1.483018,6,1.154787,12,6,18,0.0,12.0
COF_003887,unh,35,embed/35.pt,4,3,4,3,4,-1,unfn,0,0.0,none,-1,none,38.80271,38.39435,28,8.894873,9,3.6779,12,6,18,0.0,12.0
COF_003889,unh,35,embed/35.pt,4,1,4,1,5,234,fn,100,1.0,dir,8,base,48.90667,43.61273,24,10.981889,13,6.85966,12,6,18,12.0,0.0
COF_003891,unh,35,embed/35.pt,4,3,4,3,10,952,fn,50,0.5,ch2,21,base,27.0395,25.04677,34,8.079659,9,2.961546,12,6,18,6.0,6.0
COF_003893,unh,35,embed/35.pt,4,1,4,1,1,28,fn,100,1.0,dir,5,base,59.3958,56.19685,20,8.113384,15,5.641499,12,6,18,12.0,0.0
COF_003895,unh,35,embed/35.pt,4,5,4,5,5,787,fn,100,1.0,ch2,0,base,27.99292,26.88506,41,5.726799,15,3.350626,12,6,18,12.0,0.0
COF_003897,unh,35,embed/35.pt,4,0,4,0,7,1398,fn,100,1.0,ph,10,base,67.46761,62.0383,19,9.558195,14,6.482434,12,6,18,12.0,0.0
COF_003898,unh,35,embed/35.pt,4,5,4,5,0,1113,fn,75,0.75,ph,5,base,17.79615,16.27701,16,2.738326,14,2.735537,12,6,18,9.0,3.0
COF_003900,unh,35,embed/35.pt,4,0,4,0,12,1560,fn,100,1.0,ph,10,base,80.67824,74.11221,21,13.187363,13,8.628257,12,6,18,12.0,0.0
COF_003901,unh,35,embed/35.pt,4,0,4,0,5,1330,fn,100,1.0,ph,6,base,61.28247,58.34148,23,10.430883,16,6.826679,12,6,18,12.0,0.0
COF_003902,unh,35,embed/35.pt,4,1,4,1,9,1480,fn,75,0.75,ph,12,base,44.26337,39.2199,30,12.535382,17,8.379398,12,6,18,9.0,3.0
COF_003903,unh,35,embed/35.pt,4,1,4,1,3,1274,fn,25,0.25,ph,5,base,61.77765,57.4417,14,6.012468,10,4.023651,12,6,18,3.0,9.0
COF_003904,unh,35,embed/35.pt,4,0,4,0,12,503,fn,100,1.0,dir,24,base,82.52757,80.04753,11,6.09453,8,3.968346,12,6,18,12.0,0.0
COF_003905,unh,35,embed/35.pt,4,5,4,5,0,7,fn,100,1.0,dir,8,base,26.4361,24.82993,28,10.530938,15,7.093091,12,6,18,12.0,0.0
COF_003907,unh,35,embed/35.pt,4,5,4,5,4,183,fn,75,0.75,dir,1,base,42.25993,41.56685,47,15.510676,14,7.697174,12,6,18,9.0,3.0
COF_003909,unh,35,embed/35.pt,4,5,4,5,7,1433,fn,100,1.0,ph,6,base,17.20151,14.65852,40,6.466437,14,4.266766,12,6,18,12.0,0.0
COF_003910,unh,35,embed/35.pt,4,0,4,0,2,-1,unfn,0,0.0,none,-1,none,89.96675,88.98613,13,8.961673,7,4.932465,12,6,18,0.0,12.0
COF_003913,unh,35,embed/35.pt,4,4,4,4,4,1293,fn,50,0.5,ph,6,base,40.86869,37.09601,53,18.240806,25,11.481457,12,6,18,6.0,6.0
COF_003919,unh,35,embed/35.pt,4,1,4,1,7,-1,unfn,0,0.0,none,-1,none,51.30982,47.7188,19,9.863412,13,6.912815,12,6,18,0.0,12.0
COF_003920,unh,35,embed/35.pt,4,2,4,2,3,-1,unfn,0,0.0,none,-1,none,44.56333,44.41464,8,0.907042,6,0.725025,12,6,18,0.0,12.0
COF_003921,unh,35,embed/35.pt,4,4,4,4,0,-1,unfn,0,0.0,none,-1,none,35.40378,35.12598,0,0.0,0,0.0,12,6,18,0.0,12.0
COF_003922,unh,35,embed/35.pt,4,5,4,5,8,1453,fn,100,1.0,ph,12,base,21.47857,20.11613,51,22.488623,15,10.27641,12,6,18,12.0,0.0
COF_003923,unh,35,embed/35.pt,4,3,4,3,9,390,fn,25,0.25,dir,11,base,27.51174,27.00134,10,2.302065,6,1.838573,12,6,18,3.0,9.0
COF_003924,unh,35,embed/35.pt,4,1,4,1,2,1182,fn,50,0.5,ph,9,base,64.17851,59.72798,18,9.268929,12,6.17773,12,6,18,6.0,6.0
COF_003925,unh,35,embed/35.pt,4,4,4,4,10,940,fn,25,0.25,ch2,4,base,32.86358,30.45205,23,8.275688,10,4.198379,12,6,18,3.0,9.0
COF_003928,unh,35,embed/35.pt,4,5,4,5,0,-1,unfn,0,0.0,none,-1,none,31.7126,31.37376,0,0.0,0,0.0,12,6,18,0.0,12.0
COF_003929,unh,35,embed/35.pt,4,2,4,2,0,-1,unfn,0,0.0,none,-1,none,32.88963,31.4417,0,0.0,0,0.0,12,6,18,0.0,12.0
COF_003930,unh,35,embed/35.pt,4,0,4,0,4,762,fn,50,0.5,ch2,6,base,86.00487,81.50418,23,11.963133,15,7.747096,12,6,18,6.0,6.0
COF_003931,unh,35,embed/35.pt,4,0,4,0,7,871,fn,100,1.0,ch2,4,base,65.16386,62.79827,25,12.393902,17,8.699223,12,6,18,12.0,0.0
COF_003932,unh,35,embed/35.pt,4,5,4,5,2,1186,fn,100,1.0,ph,10,base,32.94731,31.22619,37,12.552923,16,6.414085,12,6,18,12.0,0.0
COF_003934,unh,35,embed/35.pt,4,1,4,1,8,1458,fn,25,0.25,ph,18,base,51.64396,46.54329,15,7.210341,10,4.920328,12,6,18,3.0,9.0
COF_003936,unh,35,embed/35.pt,4,0,4,0,4,-1,unfn,0,0.0,none,-1,none,89.80186,88.3703,18,9.68052,11,5.682329,12,6,18,0.0,12.0
COF_003937,unh,35,embed/35.pt,4,2,4,2,8,-1,unfn,0,0.0,none,-1,none,32.91071,32.29494,22,7.349821,12,5.281815,12,6,18,0.0,12.0
COF_003942,unh,35,embed/35.pt,4,2,4,2,6,838,fn,50,0.5,ch2,11,base,26.93971,26.06197,18,5.918412,13,5.296411,12,6,18,6.0,6.0
COF_003943,unh,35,embed/35.pt,4,2,4,2,4,777,fn,100,1.0,ch2,13,base,40.814,39.12251,71,30.39865,20,12.949893,12,6,18,12.0,0.0
COF_003944,unh,35,embed/35.pt,4,5,4,5,3,726,fn,25,0.25,ch2,7,base,44.35073,42.75367,28,5.457746,11,3.300053,12,6,18,3.0,9.0
COF_003945,unh,35,embed/35.pt,4,3,4,3,7,340,fn,25,0.25,dir,15,base,24.79382,22.97088,7,1.32516,7,1.32516,12,6,18,3.0,9.0
COF_003946,unh,35,embed/35.pt,4,4,4,4,3,-1,unfn,0,0.0,none,-1,none,45.35033,44.19973,16,2.232605,12,1.602379,12,6,18,0.0,12.0
COF_003947,unh,35,embed/35.pt,4,4,4,4,8,361,fn,25,0.25,dir,1,base,37.44712,36.67098,19,3.668224,12,2.301934,12,6,18,3.0,9.0
COF_003951,unh,35,embed/35.pt,4,0,4,0,2,1177,fn,50,0.5,ph,7,base,84.18062,80.13306,16,8.711894,10,5.06225,12,6,18,6.0,6.0
COF_003953,unh,35,embed/35.pt,4,2,4,2,5,-1,unfn,0,0.0,none,-1,none,28.65952,28.51419,10,0.802467,9,0.768875,12,6,18,0.0,12.0
COF_003954,unh,35,embed/35.pt,4,4,4,4,11,980,fn,75,0.75,ch2,17,base,29.49962,26.94028,42,12.457785,15,6.329602,12,6,18,9.0,3.0
COF_003955,unh,35,embed/35.pt,4,0,4,0,4,-1,unfn,0,0.0,none,-1,none,89.80186,88.3703,18,9.68052,11,5.682329,12,6,18,0.0,12.0
COF_003956,unh,35,embed/35.pt,4,3,4,3,9,-1,unfn,0,0.0,none,-1,none,26.43709,25.55847,11,1.682909,8,1.50059,12,6,18,0.0,12.0
COF_003958,unh,35,embed/35.pt,4,2,4,2,9,-1,unfn,0,0.0,none,-1,none,32.75533,32.64542,21,6.839229,9,4.34031,12,6,18,0.0,12.0
COF_003959,unh,35,embed/35.pt,4,3,4,3,13,-1,unfn,0,0.0,none,-1,none,22.82185,20.44588,0,0.0,0,0.0,12,6,18,0.0,12.0
COF_003960,unh,35,embed/35.pt,4,3,4,3,12,500,fn,100,1.0,dir,23,base,36.38538,34.61089,8,3.90824,5,3.010799,12,6,18,12.0,0.0
COF_003961,unh,35,embed/35.pt,4,4,4,4,10,944,fn,100,1.0,ch2,9,base,33.01375,31.86065,39,17.821449,11,8.313591,12,6,18,12.0,0.0
COF_003962,unh,35,embed/35.pt,4,2,4,2,4,1284,fn,75,0.75,ph,2,base,35.27667,34.1172,49,14.058127,18,7.55676,12,6,18,9.0,3.0
COF_003964,unh,35,embed/35.pt,4,0,4,0,8,1468,fn,100,1.0,ph,3,base,70.76904,64.24597,31,13.701882,23,10.108821,12,6,18,12.0,0.0
COF_003965,unh,35,embed/35.pt,4,1,4,1,9,927,fn,75,0.75,ch2,1,base,50.82079,48.32882,25,12.959067,15,8.230571,12,6,18,9.0,3.0
COF_003966,unh,35,embed/35.pt,4,2,4,2,8,1461,fn,100,1.0,ph,4,base,18.31195,16.79973,41,1.62799,9,1.029629,12,6,18,12.0,0.0
COF_003968,unh,35,embed/35.pt,4,3,4,3,3,173,fn,100,1.0,dir,23,base,37.09477,32.45121,12,5.510326,9,4.896416,12,6,18,12.0,0.0
COF_003969,unh,35,embed/35.pt,4,1,4,1,13,1645,fn,25,0.25,ph,7,base,46.52752,43.9368,15,8.801088,12,7.430832,12,6,18,3.0,9.0
COF_003970,unh,35,embed/35.pt,4,3,4,3,5,247,fn,25,0.25,dir,15,base,25.79741,23.64376,9,1.145629,6,1.027608,12,6,18,3.0,9.0
COF_003971,unh,35,embed/35.pt,4,3,4,3,5,815,fn,100,1.0,ch2,15,base,23.80401,21.71136,27,8.806632,9,5.879694,12,6,18,12.0,0.0
COF_003972,unh,35,embed/35.pt,4,2,4,2,13,554,fn,25,0.25,dir,9,base,23.79127,23.22835,1,0.082372,1,0.082372,12,6,18,3.0,9.0
COF_003976,unh,35,embed/35.pt,4,4,4,4,7,1400,fn,25,0.25,ph,10,base,28.91822,26.24099,25,5.676406,13,4.488562,12,6,18,3.0,9.0
COF_003977,unh,35,embed/35.pt,4,3,4,3,8,-1,unfn,0,0.0,none,-1,none,27.33719,26.86901,6,0.747443,5,0.678529,12,6,18,0.0,12.0
COF_003979,unh,35,embed/35.pt,4,4,4,4,9,1469,fn,75,0.75,ph,0,base,29.34427,28.25156,17,5.29679,7,3.681354,12,6,18,9.0,3.0
COF_003980,unh,35,embed/35.pt,4,1,4,1,2,89,fn,75,0.75,dir,10,base,61.4693,59.49282,25,12.172322,15,7.027248,12,6,18,9.0,3.0
COF_003982,unh,35,embed/35.pt,4,2,4,2,8,-1,unfn,0,0.0,none,-1,none,32.91071,32.29494,22,7.349821,12,5.281815,12,6,18,0.0,12.0
COF_003983,unh,35,embed/35.pt,4,1,4,1,9,392,fn,25,0.25,dir,14,base,50.28285,49.24086,11,5.975868,6,3.69782,12,6,18,3.0,9.0
